event_id,venta_id,cliente_nombre,plataforma,metodo_pago,total,riesgo_fraude,event_timestamp,batch_id
EVT-000374,V29389,Gertrudis Mosquera Aguilera,PS5,Yape,189.9,0.77,2026-05-11 23:52:57,8
EVT-000399,V12566,Lupe Seco Galván,Switch,Efectivo,279.9,0.77,2026-05-11 23:52:59,8
EVT-000489,V45649,Dan de Riera,Switch,Plin,199.9,0.77,2026-05-11 23:53:08,8
EVT-000519,V45277,Ruth Gelabert Hidalgo,Switch,Plin,279.9,0.77,2026-05-11 23:53:11,8
EVT-000587,V15643,Manu Royo Blanca,PS5,Tarjeta Débito,539.8,0.77,2026-05-11 23:53:18,8
EVT-000817,V13145,Alondra Almazán Yuste,PC,Plin,179.9,0.77,2026-05-11 23:53:42,8
EVT-000942,V14847,Florentina Riquelme-Cornejo,PS4,Tarjeta Crédito,809.7,0.77,2026-05-11 23:53:55,8
EVT-001010,V46219,Isabel Falcón Godoy,PS5,Yape,289.9,0.77,2026-05-11 23:54:04,8
EVT-001013,V17298,Paola Llopis Arellano,Xbox,Plin,499.8,0.77,2026-05-11 23:54:04,8
EVT-001048,V11429,León Sans Oller,PS5,Tarjeta Débito,299.9,0.77,2026-05-11 23:54:08,8
EVT-001061,V49007,Fulgencio Aristides Sacristán Estevez,PS5,Tarjeta Crédito,519.8,0.77,2026-05-11 23:54:09,8
EVT-001139,V01445,Efraín Castilla Méndez,PC,Plin,219.9,0.77,2026-05-11 23:54:17,8
EVT-001232,V19298,Miguel Ángel Rincón Lastra,PS4,Yape,259.9,0.77,2026-05-11 23:54:26,8
EVT-001262,V36707,Manu Royo Blanca,PS5,Tarjeta Crédito,249.9,0.77,2026-05-11 23:54:29,8
EVT-001291,V21153,Lola Torrent Pulido,Switch,Plin,129.9,0.77,2026-05-11 23:54:32,8
EVT-001369,V22969,Rogelio Ayala-Crespo,PC,Plin,689.7,0.77,2026-05-11 23:54:41,8
EVT-000059,V11846,Gustavo Gastón Diéguez Alcalá,PS5,Plin,439.8,0.77,2026-05-11 23:55:07,8
EVT-000159,V04070,Marcelino Roda Vilalta,Xbox,Yape,179.9,0.77,2026-05-11 23:55:18,8
EVT-000022,V46039,Georgina Ortiz Carro,Switch,Plin,199.9,0.77,2026-05-11 23:55:16,8
EVT-000083,V26643,Amador Diéguez-Moreno,PS5,Plin,479.8,0.77,2026-05-11 23:55:23,8
EVT-000264,V22428,Flora Ballester Paz,Xbox,Efectivo,229.9,0.77,2026-05-11 23:55:29,8
EVT-000154,V21460,Sol Llano Tejada,Switch,Tarjeta Crédito,249.9,0.77,2026-05-11 23:55:30,8
EVT-000188,V36387,Juana Tello Montenegro,PC,Yape,249.9,0.77,2026-05-11 23:55:34,8
EVT-000230,V08468,Trinidad Llano Guerrero,Xbox,Yape,179.9,0.77,2026-05-11 23:55:38,8
EVT-000279,V20037,Marina Plaza Ferrera,PS5,Efectivo,299.9,0.77,2026-05-11 23:55:43,8
EVT-000401,V46445,Heliodoro Cortes-Posada,PS5,Yape,439.8,0.77,2026-05-11 23:55:44,8
EVT-000430,V14874,Iván Rovira-Angulo,PC,Plin,229.9,0.77,2026-05-11 23:55:47,8
EVT-000533,V39966,Azahar Conde Haro,PS5,Efectivo,899.7,0.77,2026-05-11 23:56:09,8
EVT-000570,V21721,Angelita Galán Planas,Switch,Efectivo,279.9,0.77,2026-05-11 23:56:13,8
EVT-000571,V46031,Juan Antonio Beltran Andrade,Xbox,Efectivo,219.9,0.77,2026-05-11 23:56:13,8
EVT-000614,V42170,Diana Grau-Camino,PS5,Yape,219.9,0.77,2026-05-11 23:56:17,8
EVT-000631,V49094,Constanza Aramburu Arellano,Switch,Tarjeta Crédito,199.9,0.77,2026-05-11 23:56:19,8
EVT-000795,V30997,Aureliano Gargallo Canals,PS5,Plin,229.9,0.77,2026-05-11 23:56:36,8
EVT-000797,V13802,Iris Campoy Berrocal,PC,Tarjeta Crédito,239.9,0.77,2026-05-11 23:56:36,8
EVT-000806,V32454,Nidia Yáñez Arregui,Switch,Yape,779.7,0.77,2026-05-11 23:56:37,8
EVT-001056,V34518,Fulgencio Alcalde Alcaraz,PS5,Tarjeta Débito,439.8,0.77,2026-05-11 23:57:02,8
EVT-001074,V04922,Belén Ferrándiz-Fuster,Switch,Yape,519.8,0.77,2026-05-11 23:57:04,8
EVT-001163,V24283,Joaquina Varela-Urrutia,PC,Plin,229.9,0.77,2026-05-11 23:57:13,8
EVT-001291,V21996,Alex Rius Bastida,PS5,Tarjeta Débito,269.9,0.77,2026-05-11 23:57:26,8
EVT-001454,V46721,Asunción Bolaños Ramos,PS5,Plin,659.7,0.77,2026-05-11 23:57:43,8
EVT-001474,V17254,Feliciana Pizarro Lucena,PS4,Efectivo,189.9,0.77,2026-05-11 23:57:45,8
EVT-000193,V38557,Bienvenida Ribes Casado,Switch,Tarjeta Crédito,199.9,0.77,2026-05-12 00:03:31,8
EVT-000254,V11449,Eva María Cases Vaquero,PS5,Efectivo,289.9,0.77,2026-05-12 00:03:39,8
EVT-000301,V13599,Aarón Lillo-Ripoll,Switch,Yape,399.8,0.77,2026-05-12 00:03:46,8
EVT-000312,V00739,Nicanor Rueda Olivé,PS5,Tarjeta Débito,219.9,0.77,2026-05-12 00:03:47,8
EVT-000326,V14801,Piedad Benavides-Alegria,PC,Tarjeta Débito,239.9,0.77,2026-05-12 00:03:49,8
EVT-000342,V42416,Edelmira Arnal Castell,PS5,Efectivo,499.8,0.77,2026-05-12 00:03:51,8
EVT-000371,V22427,Sol Alemán Gallardo,Switch,Tarjeta Crédito,399.8,0.77,2026-05-12 00:03:56,8
EVT-000065,V02476,Azahara Mesa Perera,Switch,Yape,479.8,0.76,2026-05-11 23:18:53,8
EVT-000307,V20518,Marcelino Roda Vilalta,Switch,Yape,129.9,0.76,2026-05-11 23:19:20,8
EVT-000125,V18817,Zoraida del Manuel,PC,Tarjeta Crédito,129.9,0.76,2026-05-11 23:19:43,8
EVT-000655,V35103,Amílcar Jerónimo Agudo Godoy,PS5,Efectivo,219.9,0.76,2026-05-11 23:19:55,8
EVT-000732,V09824,Alondra Almazán Yuste,PC,Plin,179.9,0.76,2026-05-11 23:20:03,8
EVT-000337,V26286,Sol Pozo Company,PS5,Tarjeta Crédito,299.9,0.76,2026-05-11 23:20:05,8
EVT-000797,V35521,Luz de Plaza,PS5,Yape,219.9,0.76,2026-05-11 23:20:09,8
EVT-000819,V33848,Pepe del Tapia,PS5,Efectivo,499.8,0.76,2026-05-11 23:20:11,8
EVT-000826,V16469,Diana Grau-Camino,Switch,Tarjeta Crédito,599.7,0.76,2026-05-11 23:20:12,8
EVT-000831,V41464,Emma Expósito,Switch,Tarjeta Débito,559.8,0.76,2026-05-11 23:20:13,8
EVT-000870,V05617,Heliodoro Cortes-Posada,Switch,Tarjeta Débito,279.9,0.76,2026-05-11 23:20:17,8
EVT-000461,V01110,Trinidad Llano Guerrero,PC,Tarjeta Crédito,259.8,0.76,2026-05-11 23:20:17,8
EVT-001039,V22863,Vito Sabater,PC,Efectivo,249.9,0.76,2026-05-11 23:20:34,8
EVT-001162,V31131,Jesús Sebastián Palacios,Switch,Tarjeta Débito,229.9,0.76,2026-05-11 23:20:46,8
EVT-001249,V35398,Efraín Castilla Méndez,PS4,Efectivo,269.9,0.76,2026-05-11 23:20:55,8
EVT-001345,V03973,Nazaret Velasco Olmedo,PS5,Yape,269.9,0.76,2026-05-11 23:21:05,8
EVT-001453,V08356,Inmaculada Tejedor-Cerdá,PS5,Yape,719.7,0.76,2026-05-11 23:21:15,8
EVT-001534,V13712,Carmelo Folch Parra,PS5,Tarjeta Débito,299.9,0.76,2026-05-11 23:21:24,8
EVT-001584,V08106,Humberto Gordillo-Poza,PS5,Plin,239.9,0.76,2026-05-11 23:21:29,8
EVT-001620,V04646,Jennifer Izaguirre,PS5,Tarjeta Débito,579.8,0.76,2026-05-11 23:21:32,8
EVT-001688,V48656,Clarisa Bertrán-Ángel,Switch,Plin,249.9,0.76,2026-05-11 23:21:39,8
EVT-001772,V37363,Leonel Artemio Verdejo Peral,Switch,Plin,279.9,0.76,2026-05-11 23:21:48,8
EVT-001793,V46921,Ema Neira,PS5,Tarjeta Débito,749.7,0.76,2026-05-11 23:21:50,8
EVT-000041,V06859,Victorino Mena Burgos,PC,Yape,359.8,0.76,2026-05-11 23:52:23,8
EVT-000158,V25207,Constanza Mendizábal,PS5,Efectivo,539.7,0.76,2026-05-11 23:52:35,8
EVT-000238,V49519,Mario Yáñez-Aragón,PC,Tarjeta Crédito,659.7,0.76,2026-05-11 23:52:43,8
EVT-000265,V15014,Rosalva del Guerra,PS5,Yape,299.9,0.76,2026-05-11 23:52:46,8
EVT-000312,V20736,Margarita Vicente-Daza,PC,Tarjeta Débito,229.9,0.76,2026-05-11 23:52:50,8
EVT-000458,V26270,Lupe Soler,PS5,Tarjeta Crédito,599.8,0.76,2026-05-11 23:53:05,8
EVT-000706,V40301,Gertrudis Mosquera Aguilera,Switch,Tarjeta Crédito,129.9,0.76,2026-05-11 23:53:30,8
EVT-000788,V43446,Maximiliano Jara Rius,PC,Tarjeta Débito,719.7,0.76,2026-05-11 23:53:39,8
EVT-000813,V05028,Florentina Riquelme-Cornejo,PS5,Yape,239.9,0.76,2026-05-11 23:53:42,8
EVT-000915,V15355,Ruperto Hervia Cardona,PS5,Tarjeta Débito,229.9,0.76,2026-05-11 23:53:52,8
EVT-000918,V26639,Diana de Iborra,PS5,Yape,439.8,0.76,2026-05-11 23:53:53,8
EVT-000920,V19784,Pilar Quevedo Moliner,PS5,Yape,299.9,0.76,2026-05-11 23:53:53,8
EVT-000970,V14455,Jacobo de Garmendia,PS4,Tarjeta Crédito,259.9,0.76,2026-05-11 23:53:58,8
EVT-001151,V00380,Ascensión Carpio Real,Switch,Yape,389.7,0.76,2026-05-11 23:54:18,8
EVT-001156,V09702,Marta Barrios Bustamante,Switch,Tarjeta Débito,399.8,0.76,2026-05-11 23:54:19,8
EVT-001293,V25261,Dionisio Aguado Zaragoza,Xbox,Yape,229.9,0.76,2026-05-11 23:54:33,8
EVT-001311,V02605,Fanny Rueda Coll,PS5,Yape,249.9,0.76,2026-05-11 23:54:35,8
EVT-001404,V18359,Hilda del Busquets,Xbox,Plin,219.9,0.76,2026-05-11 23:54:44,8
EVT-000001,V32645,José Manuel Ruperto Atienza Plaza,PS4,Yape,599.8,0.76,2026-05-11 23:55:01,8
EVT-000195,V16431,Emperatriz Larrañaga-Vélez,PS5,Plin,249.9,0.76,2026-05-11 23:55:21,8
EVT-000126,V49334,Cirino Pinto-Carvajal,PC,Tarjeta Crédito,129.9,0.76,2026-05-11 23:55:27,8
EVT-000283,V27444,Hugo Chamorro-Peláez,PC,Yape,459.8,0.76,2026-05-11 23:55:31,8
EVT-000431,V28210,Rosendo de Somoza,PS5,Tarjeta Crédito,269.9,0.76,2026-05-11 23:55:47,8
EVT-000364,V23319,Cirino Pinto-Carvajal,PS5,Efectivo,289.9,0.76,2026-05-11 23:55:51,8
EVT-000493,V12830,Sara Villegas-Gallart,PC,Plin,229.9,0.76,2026-05-11 23:56:05,8
EVT-000821,V40765,Natalia del Valenciano,PS5,Tarjeta Débito,599.8,0.76,2026-05-11 23:56:38,8
EVT-000942,V10625,Raimundo Tur-Palau,PS5,Plin,249.9,0.76,2026-05-11 23:56:51,8
EVT-001071,V29871,Rosalinda Benet Español,Switch,Tarjeta Crédito,459.8,0.76,2026-05-11 23:57:04,8
EVT-001141,V07618,María Manuela Cabezas Mármol,PS5,Tarjeta Débito,179.9,0.76,2026-05-11 23:57:11,8
EVT-001315,V02464,Ruben Ayala,Switch,Tarjeta Débito,499.8,0.76,2026-05-11 23:57:29,8
EVT-001356,V07918,Roberta Echevarría Ripoll,PC,Yape,259.8,0.76,2026-05-11 23:57:33,8
EVT-001395,V12019,Alejandro Marqués Vizcaíno,PS5,Efectivo,219.9,0.76,2026-05-11 23:57:37,8
EVT-001435,V19860,Abraham de Angulo,Switch,Yape,219.9,0.76,2026-05-11 23:57:41,8
EVT-000127,V06435,Florinda Pascual,Switch,Yape,499.8,0.76,2026-05-12 00:03:21,8
EVT-000249,V34762,Zoraida del Manuel,PC,Tarjeta Crédito,779.7,0.76,2026-05-12 00:03:39,8
EVT-000253,V06189,Luna Miguel Barroso,PS5,Plin,539.8,0.76,2026-05-12 00:03:39,8
EVT-000195,V15342,Ciriaco del Cabañas,PS5,Efectivo,239.9,0.75,2026-05-11 23:19:08,8
EVT-000265,V16295,Piedad Cuervo Gelabert,PS5,Yape,299.9,0.75,2026-05-11 23:19:16,8
EVT-000267,V37305,Rafa de Gual,PS5,Tarjeta Crédito,899.7,0.75,2026-05-11 23:19:16,8
EVT-000417,V43003,René Corral Mármol,PC,Yape,659.7,0.75,2026-05-11 23:19:31,8
EVT-000104,V40294,Valentina Quero Agudo,PC,Plin,499.8,0.75,2026-05-11 23:19:41,8
EVT-000109,V31294,Dionisia Bilbao Montserrat,Switch,Efectivo,199.9,0.75,2026-05-11 23:19:42,8
EVT-000243,V41273,Abraham del Hidalgo,PS5,Yape,869.7,0.75,2026-05-11 23:19:55,8
EVT-000827,V23788,Melania Romeu Arnal,PS5,Yape,479.8,0.75,2026-05-11 23:20:12,8
EVT-000443,V09173,Iker Castro Baeza,PC,Efectivo,229.9,0.75,2026-05-11 23:20:15,8
EVT-000876,V09256,Leonor Alvarado Seco,PS5,Yape,219.9,0.75,2026-05-11 23:20:17,8
EVT-000937,V03104,Abraham Martín Ariza,PS4,Plin,189.9,0.75,2026-05-11 23:20:23,8
EVT-001055,V31881,Juan Tenorio Vergara,PS5,Tarjeta Crédito,239.9,0.75,2026-05-11 23:20:35,8
EVT-001185,V08849,Pilar Cuervo Morante,PS5,Tarjeta Crédito,179.9,0.75,2026-05-11 23:20:48,8
EVT-001254,V29512,Florinda Pascual,PS4,Tarjeta Débito,379.8,0.75,2026-05-11 23:20:55,8
EVT-001286,V22711,Coral Núñez,PS5,Plin,479.8,0.75,2026-05-11 23:20:59,8
EVT-001439,V07054,Rufina Teresita Ibañez Vergara,PC,Tarjeta Crédito,229.9,0.75,2026-05-11 23:21:14,8
EVT-001528,V49068,Isaac Marquez,PS5,Yape,689.7,0.75,2026-05-11 23:21:23,8
EVT-001656,V47138,Carlos de Galvez,Switch,Plin,659.7,0.75,2026-05-11 23:21:36,8
EVT-001737,V44369,Florencio Manuel Porta,PS5,Tarjeta Crédito,299.9,0.75,2026-05-11 23:21:44,8
EVT-001789,V24637,Evita Verdejo,Switch,Yape,129.9,0.75,2026-05-11 23:21:49,8
EVT-000260,V42836,Evita Verdejo,PS5,Efectivo,289.9,0.75,2026-05-11 23:52:45,8
EVT-000269,V25049,Nazaret Escalona Galán,PS5,Tarjeta Crédito,299.9,0.75,2026-05-11 23:52:46,8
EVT-000283,V02393,Buenaventura Bustamante Crespo,PS5,Plin,299.9,0.75,2026-05-11 23:52:47,8
EVT-000325,V06477,Artemio Narváez Morell,Switch,Tarjeta Crédito,249.9,0.75,2026-05-11 23:52:52,8
EVT-000409,V46464,Gabino Soler Mármol,PC,Tarjeta Débito,259.8,0.75,2026-05-11 23:53:00,8
EVT-000467,V36131,Moreno Rodriguez Ferrer,Switch,Tarjeta Crédito,559.8,0.75,2026-05-11 23:53:06,8
EVT-000641,V45787,Trinidad Cruz Valdés,Xbox,Yape,459.8,0.75,2026-05-11 23:53:24,8
EVT-000668,V32302,Alex Rius Bastida,PS4,Tarjeta Débito,269.9,0.75,2026-05-11 23:53:26,8
EVT-000751,V44765,Áurea Arjona Santos,Xbox,Tarjeta Crédito,219.9,0.75,2026-05-11 23:53:35,8
EVT-000792,V21738,Manu Royo Blanca,PC,Yape,219.9,0.75,2026-05-11 23:53:39,8
EVT-000875,V28007,Horacio Torrents-Sabater,Switch,Yape,249.9,0.75,2026-05-11 23:53:48,8
EVT-000882,V19961,Rosalinda Benet Español,PS5,Tarjeta Débito,249.9,0.75,2026-05-11 23:53:49,8
EVT-000959,V15414,Patricia Alcaraz,PC,Tarjeta Débito,259.8,0.75,2026-05-11 23:53:57,8
EVT-000968,V07797,Sebastian Monreal Vaquero,PS5,Tarjeta Débito,659.7,0.75,2026-05-11 23:53:58,8
EVT-001239,V38160,Nicodemo del Ramírez,Switch,Plin,559.8,0.75,2026-05-11 23:54:27,8
EVT-001389,V29464,Albano Raya Piña,PS5,Tarjeta Crédito,299.9,0.75,2026-05-11 23:54:43,8
EVT-001489,V41604,Leyre Olmo Bou,Switch,Efectivo,279.9,0.75,2026-05-11 23:54:53,8
EVT-000060,V13006,Imelda Portillo-Gual,PS5,Tarjeta Crédito,869.7,0.75,2026-05-11 23:55:07,8
EVT-000118,V06379,Leonor Alvarado Seco,PS5,Efectivo,219.9,0.75,2026-05-11 23:55:13,8
EVT-000031,V03326,Gustavo Gastón Diéguez Alcalá,PS5,Yape,809.7,0.75,2026-05-11 23:55:17,8
EVT-000153,V32689,Lupe Andres Requena,PS5,Tarjeta Débito,299.9,0.75,2026-05-11 23:55:30,8
EVT-000217,V07131,Julio César Cosme Tudela Blanca,PS5,Tarjeta Débito,219.9,0.75,2026-05-11 23:55:36,8
EVT-000357,V42231,Pepe del Tapia,PS5,Plin,289.9,0.75,2026-05-11 23:55:39,8
EVT-000387,V33940,Diana Lluch-Casado,PS5,Tarjeta Crédito,899.7,0.75,2026-05-11 23:55:54,8
EVT-000537,V09652,Adalberto Sanmiguel Vilaplana,Xbox,Tarjeta Débito,189.9,0.75,2026-05-11 23:56:09,8
EVT-000862,V20152,Vito Sabater,Switch,Efectivo,259.9,0.75,2026-05-11 23:56:42,8
EVT-000905,V04487,Ceferino Osorio Lorenzo,PS5,Efectivo,659.7,0.75,2026-05-11 23:56:47,8
EVT-000937,V42232,Gregorio Álvaro Llobet,PS5,Yape,579.8,0.75,2026-05-11 23:56:50,8
EVT-000977,V48654,Aurora Quintanilla Pou,PS5,Plin,359.8,0.75,2026-05-11 23:56:54,8
EVT-001013,V20214,Dani del Balaguer,PS5,Plin,239.9,0.75,2026-05-11 23:56:58,8
EVT-001314,V34160,Ruben Ayala,PS5,Yape,239.9,0.75,2026-05-11 23:57:29,8
EVT-001381,V37014,Ariel Ribera-Castell,PC,Tarjeta Débito,219.9,0.75,2026-05-11 23:57:35,8
EVT-000012,V18543,Ema Neira,PC,Efectivo,249.9,0.75,2026-05-12 00:02:56,8
EVT-000071,V13878,Pío Lloret Castellanos,PS5,Plin,299.9,0.75,2026-05-12 00:03:06,8
EVT-000135,V20455,Ariel Vidal,PS5,Plin,179.9,0.75,2026-05-12 00:03:23,8
EVT-000142,V21193,Azahar Conde Haro,PS5,Plin,659.7,0.75,2026-05-12 00:03:24,8
EVT-000257,V14000,María Belén Montoya,PS5,Yape,479.8,0.75,2026-05-12 00:03:40,8
